,id,host_id,neighbourhood_group,neighbourhood,room_type,price,latitude,longitude,minimum_nights,number_of_reviews,availability_365,host_name
9524,28216620,199074597,Retiro,Ibiza,Private room,49,40.41845,-3.6760099999999998,2,4,0,Jackie
9525,28219382,40361775,Chamartín,Ciudad Jardín,Private room,29,40.44641,-3.6749300000000003,2,1,0,Lavaughn
9526,28220842,213159414,Centro,Palacio,Entire home/apt,56,40.41945,-3.7080900000000003,2,83,78,Cristina
9527,28222114,45935972,Centro,Justicia,Shared room,21,40.42041,-3.69964,1,31,180,Manuel
9528,28225841,8838436,Centro,Embajadores,Private room,42,40.409890000000004,-3.69823,5,2,0,Romulo
9529,28232125,213160002,Barajas,Timón,Private room,49,40.4697,-3.5854,1,101,0,Ivan
9530,28236700,44985856,Moncloa - Aravaca,Argüelles,Private room,35,40.42219,-3.7184199999999996,2,23,363,Nelly
9531,28237035,111418937,Tetuán,Berruguete,Entire home/apt,36,40.46134,-3.7019,3,71,177,Elisa
9532,28237489,26999455,Barajas,Timón,Private room,33,40.471709999999995,-3.5823099999999997,1,306,0,Eva
9533,28238152,45935972,Centro,Justicia,Shared room,21,40.420320000000004,-3.6977599999999997,1,25,180,Manuel
9534,28238851,96771208,Usera,Orcasitas,Entire home/apt,110,40.36873,-3.71852,6,1,363,Majestic
9535,28239404,34331457,Centro,Embajadores,Private room,26,40.40955,-3.6958699999999998,11,16,34,Jay
9536,28239626,107141654,Salamanca,Castellana,Entire home/apt,99,40.435629999999996,-3.68306,3,103,54,Leeways
9537,28239777,45935972,Centro,Cortes,Shared room,21,40.41888,-3.6981800000000002,1,15,180,Manuel
9538,28239958,45935972,Centro,Justicia,Shared room,21,40.42044,-3.69981,1,18,180,Manuel
9539,28241175,213305234,Centro,Universidad,Shared room,106,40.42673,-3.7131300000000005,8,1,365,Elham
9540,28242594,208669859,Villaverde,San Andrés,Private room,25,40.34384,-3.7079800000000005,2,14,90,Edwin
9541,28242849,198579069,Centro,Embajadores,Hotel room,58,40.41337,-3.7015599999999997,1,16,341,Axel Hotel Madrid - Adults Only
9542,28243068,198579069,Centro,Cortes,Hotel room,58,40.41383,-3.7003,1,0,341,Axel Hotel Madrid - Adults Only
9543,28243305,198579069,Centro,Embajadores,Hotel room,94,40.412079999999996,-3.7013599999999998,1,0,341,Axel Hotel Madrid - Adults Only
9544,28243544,198579069,Centro,Embajadores,Hotel room,76,40.412009999999995,-3.7009800000000004,1,1,341,Axel Hotel Madrid - Adults Only
9545,28243613,198579069,Centro,Embajadores,Hotel room,88,40.41285,-3.70036,1,1,341,Axel Hotel Madrid - Adults Only
9546,28243710,198579069,Centro,Embajadores,Hotel room,124,40.41291,-3.70116,1,1,341,Axel Hotel Madrid - Adults Only
9547,28243786,198579069,Centro,Embajadores,Hotel room,88,40.4124,-3.6997400000000003,1,0,341,Axel Hotel Madrid - Adults Only
9548,28243895,198579069,Centro,Cortes,Hotel room,106,40.41339,-3.7000300000000004,1,0,341,Axel Hotel Madrid - Adults Only
9549,28243956,198579069,Centro,Embajadores,Hotel room,118,40.41225,-3.7010400000000003,1,0,335,Axel Hotel Madrid - Adults Only
9550,28244081,198579069,Centro,Embajadores,Hotel room,154,40.41198,-3.7001699999999995,1,0,335,Axel Hotel Madrid - Adults Only
9551,28244214,198579069,Centro,Cortes,Hotel room,118,40.41271,-3.69951,1,0,335,Axel Hotel Madrid - Adults Only
9552,28244292,198579069,Centro,Embajadores,Hotel room,136,40.412240000000004,-3.6998300000000004,1,0,335,Axel Hotel Madrid - Adults Only
9553,28244399,198579069,Centro,Cortes,Hotel room,258,40.41277,-3.69961,1,1,341,Axel Hotel Madrid - Adults Only
9554,28244501,198579069,Centro,Cortes,Hotel room,294,40.413909999999994,-3.70148,1,0,341,Axel Hotel Madrid - Adults Only
9555,28244565,198579069,Centro,Cortes,Hotel room,258,40.41389,-3.70135,1,0,341,Axel Hotel Madrid - Adults Only
9556,28244627,198579069,Centro,Cortes,Hotel room,276,40.4134,-3.70125,1,1,341,Axel Hotel Madrid - Adults Only
9557,28245423,96307348,Centro,Embajadores,Entire home/apt,91,40.41085,-3.6971800000000004,2,79,0,
9558,28246094,213341615,Centro,Universidad,Entire home/apt,86,40.42436,-3.70315,4,103,355,Smadar
9559,28249073,48033079,Centro,Universidad,Entire home/apt,71,40.425259999999994,-3.70886,2,70,359,Isaac
9560,28253224,22374109,Latina,Lucero,Private room,14,40.40918,-3.74305,1,1,356,Meryem
9561,28253271,48033079,Centro,Universidad,Entire home/apt,96,40.426840000000006,-3.7073099999999997,1,37,179,Isaac
9562,28253502,22374109,Latina,Lucero,Private room,13,40.4086,-3.74329,1,5,352,Meryem
9563,28253714,22374109,Latina,Lucero,Private room,17,40.4073,-3.7429099999999997,1,4,331,Meryem
9564,28254492,35186383,Usera,Moscardó,Private room,16,40.38524,-3.7132699999999996,1,19,91,Ming
9565,28264183,45935972,Centro,Sol,Shared room,21,40.41864,-3.69961,1,20,180,Manuel
9566,28265740,48033079,Centro,Universidad,Entire home/apt,61,40.42484,-3.70955,1,37,180,Isaac
9567,28265991,212960619,Centro,Sol,Entire home/apt,78,40.41697,-3.7031099999999997,1,77,314,Isabel
9568,28267061,213488532,Centro,Universidad,Entire home/apt,80,40.42429,-3.71012,3,42,37,Pablo
9569,28269412,213502327,Centro,Justicia,Private room,26,40.4233,-3.7001800000000005,2,83,361,Javier Arnulfo González
9570,28276924,213555462,Chamberí,Rios Rosas,Entire home/apt,145,40.442190000000004,-3.69812,2,12,9,Nicolas
9571,28277572,10259877,Salamanca,Goya,Private room,82,40.424659999999996,-3.66925,2,19,0,Mario
9572,28280983,137289804,Latina,Aluche,Private room,16,40.39119,-3.7617,1,118,116,Claudia
9573,28281485,213585585,Ciudad Lineal,Ventas,Private room,16,40.42273,-3.6545900000000002,1,8,53,Francisco
9574,28281711,213577311,Centro,Sol,Entire home/apt,98,40.41962,-3.7065,2,65,33,Flavie
9575,28294421,212572141,Centro,Palacio,Entire home/apt,104,40.41343,-3.7079,2,62,364,"Host Gdiez,S.L."
9576,28295122,212572141,Centro,Palacio,Entire home/apt,108,40.41344,-3.70784,2,63,364,"Host Gdiez,S.L."
9577,28295823,212572141,Centro,Palacio,Entire home/apt,104,40.4134,-3.7079,2,36,364,"Host Gdiez,S.L."
9578,28296586,212572141,Centro,Palacio,Entire home/apt,104,40.41339,-3.7078900000000004,2,29,364,"Host Gdiez,S.L."
9579,28297360,213671081,Centro,Sol,Entire home/apt,73,40.41741,-3.7085199999999996,4,63,174,Penta
9580,28297452,79047367,Centro,Palacio,Entire home/apt,100,40.4118,-3.7101300000000004,5,45,0,Miguel
9581,28298754,213671081,Centro,Palacio,Entire home/apt,129,40.41895,-3.7089800000000004,3,76,126,Penta
9582,28300401,213715895,Chamartín,El Viso,Entire home/apt,68,40.44478,-3.6802599999999996,7,0,0,David
9583,28300557,213671081,Centro,Palacio,Entire home/apt,107,40.418209999999995,-3.7090300000000003,3,64,0,Penta
9584,28300792,64887162,Centro,Embajadores,Entire home/apt,30,40.40902,-3.70192,2,120,278,Alain
9585,28302726,14032635,Carabanchel,Opañel,Entire home/apt,104,40.39472,-3.71544,1,1,365,Carlos
9586,28305959,213755148,Centro,Palacio,Entire home/apt,145,40.41673,-3.7087199999999996,4,88,267,Estefania
9587,28306152,198455622,Centro,Universidad,Entire home/apt,58,40.429359999999996,-3.7055800000000003,1,5,365,Roisa
9588,28306588,198455622,Centro,Universidad,Entire home/apt,98,40.42881,-3.70563,1,1,353,Roisa
9589,28310895,5542111,Centro,Universidad,Entire home/apt,61,40.42122,-3.70666,1,2,227,Melvin Enrique
9590,28311594,5542111,Centro,Universidad,Entire home/apt,73,40.42094,-3.7029099999999997,1,102,362,Melvin Enrique
9591,28312054,198455622,Centro,Universidad,Entire home/apt,160,40.42958,-3.7071,1,13,331,Roisa
9592,28322488,8220618,Salamanca,Castellana,Entire home/apt,84,40.434290000000004,-3.6837800000000005,2,3,0,Jerome
9593,28323311,107141654,Centro,Universidad,Entire home/apt,38,40.42753,-3.70459,3,64,75,Leeways
9594,28324814,213886238,Centro,Embajadores,Entire home/apt,154,40.412659999999995,-3.70201,4,49,0,Oscar
9595,28325769,133699127,Centro,Palacio,Entire home/apt,257,40.42133,-3.7098800000000005,2,24,149,Francisco
9596,28330061,213776042,Centro,Justicia,Entire home/apt,82,40.4254,-3.6993300000000002,2,29,338,Alberto
9597,28331494,213776042,Centro,Justicia,Entire home/apt,76,40.425129999999996,-3.6985099999999997,1,30,350,Alberto
9598,28332678,213942373,Centro,Universidad,Entire home/apt,55,40.42588,-3.7032300000000005,1,16,365,Laura
9599,28335355,14032635,Carabanchel,Opañel,Entire home/apt,131,40.3963,-3.71675,1,5,365,Carlos
9600,28335478,213958852,Centro,Universidad,Entire home/apt,400,40.42052,-3.7016400000000003,1,0,365,Madrid Suites
9601,28335680,213958852,Centro,Sol,Entire home/apt,320,40.41966,-3.70321,1,0,294,Madrid Suites
9602,28337417,137924277,Latina,Campamento,Private room,20,40.39806,-3.76999,1,9,56,Shimeng
9603,28337798,137924277,Latina,Campamento,Private room,20,40.39917,-3.7692,1,5,56,Shimeng
9604,28341525,12381498,Centro,Embajadores,Private room,26,40.40883,-3.6971199999999995,1,104,365,Cristina
9605,28349715,213942287,Centro,Embajadores,Entire home/apt,77,40.40782,-3.7109900000000002,4,1,0,Steffen
9606,28360375,50569402,Centro,Justicia,Private room,30,40.42561,-3.6986,2,6,0,Hannah
9607,28361004,84862099,Centro,Universidad,Entire home/apt,45,40.421409999999995,-3.70157,5,0,0,Maxime
9608,28362234,3233170,Arganzuela,Palos de Moguer,Entire home/apt,61,40.40419,-3.69604,3,64,0,Ernesto
9609,28366142,52545059,Centro,Palacio,Shared room,85,40.41988,-3.7109300000000003,1,22,365,Wendy
9610,28376350,60654444,Retiro,Ibiza,Private room,25,40.4203,-3.6728199999999998,2,2,0,Manolo
9611,28378710,214119518,Centro,Justicia,Entire home/apt,139,40.42326,-3.69956,2,59,179,Mark
9612,28379440,181909879,Centro,Embajadores,Entire home/apt,85,40.40837,-3.7101300000000004,2,93,0,Sylwia
9613,28388357,8124160,Centro,Sol,Entire home/apt,636,40.419109999999996,-3.7001699999999995,1,5,233,Flavia
9614,28395900,214377873,Puente de Vallecas,Numancia,Entire home/apt,61,40.39774,-3.6639699999999995,3,100,179,Borja
9615,28401415,132052,Centro,Cortes,Private room,46,40.41124,-3.6957199999999997,2,6,365,Mónica
9616,28404359,214442560,Puente de Vallecas,Palomeras Sureste,Private room,59,40.38697,-3.64068,1,2,85,Verónica Diana
9617,28405843,214454682,Arganzuela,Imperial,Private room,35,40.40485,-3.7199,2,63,365,Angeles
9618,28407635,22299961,Centro,Universidad,Entire home/apt,80,40.42438,-3.70401,30,7,0,Diego
9619,28420157,45436631,Centro,Justicia,Private room,75,40.42223,-3.69696,1,9,0,Ricardo
9620,28423651,212572141,Centro,Palacio,Entire home/apt,216,40.4134,-3.7079,2,43,362,"Host Gdiez,S.L."
9621,28425382,214233051,Centro,Sol,Private room,29,40.41767,-3.70245,1,2,361,Pedro Luis
9622,28425383,214233051,Centro,Sol,Private room,44,40.41747,-3.70249,1,0,361,Pedro Luis
9623,28425385,214233051,Centro,Sol,Private room,44,40.41554,-3.7019300000000004,1,2,361,Pedro Luis
9624,28425390,214233051,Centro,Sol,Private room,59,40.417629999999996,-3.70181,1,0,361,Pedro Luis
9625,28427782,214607093,Arganzuela,Palos de Moguer,Entire home/apt,98,40.40136,-3.69748,1,20,0,Tomas & Ylenia
9626,28428707,65313827,Tetuán,Valdeacederas,Private room,30,40.46626,-3.69772,1,12,364,Karla
9627,28429613,197014870,Moncloa - Aravaca,Argüelles,Private room,30,40.4317,-3.71794,1,50,266,Celia
9628,28431345,17774023,Arganzuela,Palos de Moguer,Private room,35,40.4064,-3.6930300000000003,2,49,0,Clara
9629,28436653,20437430,Arganzuela,Delicias,Entire home/apt,84,40.40041,-3.6915699999999996,4,68,202,Luis
9630,28436814,9961870,Arganzuela,Palos de Moguer,Entire home/apt,49,40.40245,-3.69775,3,7,0,Veronica
9631,28447659,214754543,Tetuán,Valdeacederas,Entire home/apt,97,40.46464,-3.6996599999999997,1,2,180,Horoko
9632,28448046,105096855,Ciudad Lineal,Concepción,Private room,51,40.440940000000005,-3.64572,1,10,73,Oscar
9633,28449632,212572141,Centro,Palacio,Entire home/apt,109,40.41339,-3.7078800000000003,2,56,363,"Host Gdiez,S.L."
9634,28450660,214769404,Centro,Embajadores,Private room,40,40.40817,-3.7031300000000003,2,51,85,Jesus
9635,28451053,212572141,Centro,Palacio,Entire home/apt,98,40.41343,-3.7078599999999997,2,43,364,"Host Gdiez,S.L."
9636,28451512,163428612,Retiro,Jerónimos,Entire home/apt,305,40.41981,-3.68879,2,13,0,Healthy Karma
9637,28451601,40877988,Centro,Palacio,Entire home/apt,65,40.414159999999995,-3.71224,2,76,1,Raul
9638,28451687,212572141,Centro,Palacio,Entire home/apt,111,40.4134,-3.7078800000000003,2,74,0,"Host Gdiez,S.L."
9639,28452614,199159693,Ciudad Lineal,Ventas,Private room,25,40.43183,-3.6548,2,4,0,Ana Isabel
9640,28455629,140692101,Arganzuela,Imperial,Entire home/apt,80,40.406209999999994,-3.71244,7,16,116,Alejandra
9641,28457553,53295015,Centro,Embajadores,Entire home/apt,89,40.409420000000004,-3.7072599999999998,2,51,65,"Guardalia XXI, S.L."
9642,28457605,14573633,Moncloa - Aravaca,Casa de Campo,Entire home/apt,125,40.40358,-3.76035,1,11,238,Co Javier
9643,28459467,194114804,Centro,Justicia,Entire home/apt,112,40.42629,-3.6999,4,2,365,Carolina
9644,28460900,6607891,Fuencarral - El Pardo,Pilar,Private room,15,40.47554,-3.71516,2,16,0,Lara
9645,28465648,26125838,Moncloa - Aravaca,Valdezarza,Private room,10,40.46845,-3.7222800000000005,2,38,238,Paulo
9646,28472611,6556421,Carabanchel,San Isidro,Private room,23,40.399770000000004,-3.7219800000000003,2,10,365,Mari
9647,28476239,214958440,Centro,Universidad,Entire home/apt,97,40.42434,-3.7066800000000004,15,72,335,Roi
9648,28478505,45935972,Centro,Justicia,Shared room,21,40.42074,-3.6985300000000003,1,8,180,Manuel
9649,28479622,207473724,Latina,Campamento,Shared room,11,40.39822,-3.7678300000000005,3,1,365,Jose
9650,28482100,38713591,Puente de Vallecas,San Diego,Entire home/apt,52,40.39604,-3.6673199999999997,3,3,0,Carolina
9651,28483456,215001670,Retiro,Pacífico,Entire home/apt,108,40.40493,-3.6756900000000003,2,13,269,Ivan
9652,28484900,194288564,Arganzuela,Palos de Moguer,Entire home/apt,36,40.40234,-3.70031,3,47,132,Laura Y Juan
9653,28486761,126409390,Centro,Justicia,Private room,50,40.42454,-3.7002099999999998,5,16,0,Fabio
9654,28487493,38737091,Centro,Universidad,Entire home/apt,49,40.42322,-3.7045800000000004,2,92,179,Kare & Fede
9655,28488348,215038373,Retiro,Pacífico,Private room,25,40.40677,-3.6818199999999996,10,48,121,Vanessa
9656,28489610,198455622,Centro,Universidad,Entire home/apt,63,40.42903,-3.70687,1,1,0,Roisa
9657,28489710,198455622,Centro,Universidad,Entire home/apt,73,40.42947,-3.7074,1,3,365,Roisa
9658,28489747,198455622,Centro,Universidad,Entire home/apt,78,40.42953,-3.70603,1,0,365,Roisa
9659,28489819,198455622,Centro,Universidad,Entire home/apt,78,40.42942,-3.70557,1,4,358,Roisa
9660,28500578,44985856,Moncloa - Aravaca,Argüelles,Private room,26,40.42154,-3.71714,2,16,262,Nelly
9661,28508891,215005230,Chamberí,Trafalgar,Entire home/apt,48,40.42961,-3.70539,2,35,174,Marcela
9662,28510478,83218276,Centro,Embajadores,Private room,13,40.40784,-3.7067699999999997,2,158,73,Maria Anna
9663,28511722,214958440,Centro,Embajadores,Entire home/apt,69,40.40968,-3.7060199999999996,7,50,365,Roi
9664,28512633,215205548,Centro,Universidad,Entire home/apt,96,40.426390000000005,-3.7036,2,12,0,Marina
9665,28514134,215215266,Ciudad Lineal,Ventas,Private room,18,40.43012,-3.6564400000000004,1,139,26,Adriana
9666,28514297,112373304,Centro,Embajadores,Entire home/apt,209,40.413540000000005,-3.7041699999999995,1,4,267,Daniel
9667,28515847,16922115,Centro,Sol,Private room,40,40.41872,-3.7034199999999995,2,9,0,Rémy
9668,28521901,96804915,Centro,Cortes,Entire home/apt,68,40.415890000000005,-3.7002900000000003,1,70,276,Gius
9669,28528745,213766590,Hortaleza,Pinar del Rey,Private room,30,40.4789,-3.65038,12,1,365,Sofía
9670,28530059,215324369,Latina,Puerta del Angel,Entire home/apt,37,40.412729999999996,-3.72534,2,107,1,Luz Maria
9671,28530174,215327625,Centro,Embajadores,Entire home/apt,172,40.41258,-3.7000300000000004,2,0,90,Francisco Dionisio
9672,28532674,16922115,Centro,Sol,Private room,60,40.419579999999996,-3.7032,3,17,90,Rémy
9673,28534410,34212673,Chamberí,Gaztambide,Private room,15,40.436690000000006,-3.7175800000000003,28,1,364,Marli
9674,28536672,9885245,Centro,Embajadores,Entire home/apt,27,40.40835,-3.7055,10,73,347,My Mad Madrid
9675,28537461,168131008,Centro,Cortes,Entire home/apt,828,40.41591,-3.7004599999999996,3,35,0,Alberto
9676,28538481,206942792,Centro,Universidad,Hotel room,88,40.4233,-3.70375,5,6,0,Giormary
9677,28550267,54082234,Puente de Vallecas,Palomeras Sureste,Private room,19,40.37986,-3.6499699999999997,2,13,40,Teresa
9678,28550596,215473170,Retiro,Pacífico,Entire home/apt,105,40.40488,-3.6821699999999997,3,3,177,Laura
9679,28552407,207569019,Ciudad Lineal,Ventas,Private room,16,40.42974,-3.6547400000000003,3,72,22,Beatriz
9680,28557853,48033079,Chamartín,El Viso,Entire home/apt,70,40.439009999999996,-3.68696,1,48,177,Isaac
9681,28559480,90074466,Centro,Sol,Entire home/apt,124,40.42009,-3.7026199999999996,2,43,0,Jorge
9682,28560504,207569019,Ciudad Lineal,Ventas,Private room,16,40.42779,-3.6564699999999997,3,30,0,Beatriz
9683,28574939,19362199,Tetuán,Cuatro Caminos,Entire home/apt,42,40.45582,-3.6953300000000002,5,2,88,David
9684,28576857,118995343,Centro,Cortes,Private room,43,40.412620000000004,-3.69915,2,58,0,María Jesús
9685,28582649,215721334,Barajas,Casco Histórico de Barajas,Entire home/apt,70,40.474340000000005,-3.57721,2,5,82,Gonzalo
9686,28584422,215380966,Arganzuela,Acacias,Entire home/apt,70,40.40482,-3.70234,7,18,364,David
9687,28585107,8125749,Centro,Justicia,Entire home/apt,73,40.425740000000005,-3.6989400000000003,15,2,364,Cayetana
9688,28591986,11762240,Centro,Palacio,Private room,55,40.412240000000004,-3.7097,2,3,0,Antonia
9689,28593752,46704476,Latina,Aluche,Entire home/apt,55,40.39679,-3.7610300000000003,3,33,21,Ascension
9690,28593906,91095901,Hortaleza,Valdefuentes,Entire home/apt,158,40.48556,-3.6675800000000005,2,15,0,Angelica
9691,28595057,51564174,Centro,Universidad,Entire home/apt,50,40.42168,-3.7048099999999997,2,52,277,Álvaro & Tatiana
9692,28595202,212016128,Barajas,Corralejos,Entire home/apt,143,40.45426,-3.6042699999999996,15,0,364,Vacaciones
9693,28597308,214955959,Chamberí,Almagro,Entire home/apt,40,40.43618,-3.69679,3,28,108,Ian
9694,28605077,144454749,Tetuán,Castillejos,Private room,36,40.46102,-3.6966300000000003,1,16,180,Alexia
9695,28606014,190307242,Villa de Vallecas,Casco Histórico de Vallecas,Entire home/apt,54,40.380140000000004,-3.62454,2,52,32,Sonia
9696,28606738,24332480,Retiro,Pacífico,Private room,48,40.40534,-3.6808199999999998,2,64,65,Blanca
9697,28610401,115780806,Centro,Universidad,Entire home/apt,245,40.42045,-3.70295,3,27,158,Liliana
9698,28621401,201741093,Centro,Cortes,Entire home/apt,250,40.413740000000004,-3.7021,1,3,364,Your.Rentals
9699,28623312,48222882,Centro,Sol,Entire home/apt,299,40.41877,-3.7012699999999996,2,67,0,Federico Y Alejandra
9700,28624247,73911135,Centro,Universidad,Private room,54,40.424409999999995,-3.7029900000000002,2,58,364,Sara
9701,28624437,35186383,Usera,Moscardó,Private room,16,40.38632,-3.7114800000000003,1,25,91,Ming
9702,28624466,212572141,Centro,Palacio,Entire home/apt,103,40.41341,-3.7078699999999998,2,26,364,"Host Gdiez,S.L."
9703,28624896,35186383,Usera,Moscardó,Private room,16,40.3864,-3.71274,1,6,90,Ming
9704,28624972,212572141,Centro,Palacio,Entire home/apt,116,40.41339,-3.7079,2,38,364,"Host Gdiez,S.L."
9705,28625075,35186383,Usera,Moscardó,Private room,26,40.3856,-3.71098,1,6,22,Ming
9706,28628093,195680325,Latina,Puerta del Angel,Entire home/apt,60,40.41389,-3.72444,2,25,4,Daniel Y Esther
9707,28631895,216063028,Salamanca,Lista,Entire home/apt,165,40.43247,-3.6778699999999995,3,2,0,Elena
9708,28632134,196395456,Moncloa - Aravaca,Argüelles,Entire home/apt,136,40.42775,-3.7173300000000005,2,4,248,Ana
9709,28633661,48154493,Centro,Embajadores,Entire home/apt,71,40.41081,-3.6974699999999996,3,15,363,Pablo
9710,28634833,90571195,Centro,Sol,Entire home/apt,31,40.419540000000005,-3.70393,1,210,84,Gabriel
9711,28649852,11857294,Centro,Palacio,Entire home/apt,40,40.41169,-3.70888,2,62,98,Margarita E Inés
9712,28651083,51564174,Arganzuela,Palos de Moguer,Entire home/apt,37,40.40546,-3.7009800000000004,2,48,252,Álvaro & Tatiana
9713,28651645,216188881,Arganzuela,Legazpi,Entire home/apt,84,40.39083,-3.69329,3,52,169,Juan Y Cristina
9714,28652637,31393625,Hortaleza,Piovera,Entire home/apt,2229,40.453070000000004,-3.6423,1,0,0,Cristóbal
9715,28655364,201741093,Centro,Cortes,Entire home/apt,154,40.41607,-3.6989099999999997,1,2,329,Your.Rentals
9716,28658453,216203351,Centro,Justicia,Entire home/apt,95,40.42597,-3.69276,1,73,0,Fiteni
9717,28658792,137955650,Centro,Palacio,Private room,36,40.41675,-3.7094300000000002,1,8,267,Javier
